scan_id,frame_index,sequence_id,scan_chunk,environment_type,object_count_total,object_count_human,object_count_forklift,object_count_pallet,object_count_vehicle_platform,nearest_object_distance_m,nearest_human_distance_m,average_obstacle_distance_m,obstacle_density,left_clearance_m,right_clearance_m,front_clearance_m,free_space_ratio,clutter_score,occlusion_proxy,bbox_volume_mean,bbox_volume_max,object_speed_proxy,path_blockage_score,congestion_score,future_window_observed_frames,future_min_nearest_object_distance_m,future_min_front_clearance_m,future_max_path_blockage_score,future_max_congestion_score,future_max_object_count_forklift,unsafe_clearance_label,congestion_risk_label,obstacle_proximity_risk,future_outcome_severity_score,risk_level,risk_label,split
003085,3085,warehouse_main,warehouse_main_chunk_0061,warehouse_aisle,1,0,0,1,0,5.5667,25.0,5.5667,0.0521,0.2691,0.0277,2.8037,0.7708,0.2384,0.0,1.4393,1.4393,0.1054,0.2131,0.257,10,5.5868,2.4311,0.2379,0.2766,0.0,1,0,0.0,0.3149,0,0,test
003086,3086,warehouse_main,warehouse_main_chunk_0061,warehouse_aisle,1,0,0,1,0,5.5868,25.0,5.5868,0.0521,0.4382,0.0866,2.7962,0.7708,0.2304,0.0,1.4393,1.4393,0.034,0.2136,0.2557,10,5.6098,2.4311,0.2379,0.2766,0.0,1,0,0.0,0.3149,0,0,test
003087,3087,warehouse_main,warehouse_main_chunk_0061,warehouse_aisle,1,0,0,1,0,5.6098,25.0,5.6098,0.0521,0.3168,0.089,2.802,0.7708,0.2231,0.0,1.4393,1.4393,0.0361,0.2132,0.254,10,5.6541,2.4311,0.2379,0.2766,0.0,1,0,0.0,0.3149,0,0,test
003088,3088,warehouse_main,warehouse_main_chunk_0061,warehouse_aisle,1,0,0,1,0,5.6541,25.0,5.6541,0.0521,0.4408,0.0623,2.8158,0.7708,0.2215,0.0,1.4393,1.4393,0.0724,0.2123,0.2531,10,5.6742,2.4311,0.2379,0.2766,0.0,1,0,0.0,0.3149,0,0,test
003089,3089,warehouse_main,warehouse_main_chunk_0061,warehouse_aisle,1,0,0,1,0,5.6742,25.0,5.6742,0.0521,0.041,0.0386,2.5073,0.7396,0.2257,0.0,1.4393,1.4393,0.0333,0.2328,0.2736,10,5.6933,2.4311,0.2379,0.2766,0.0,1,0,0.0,0.3149,0,0,test
003090,3090,warehouse_main,warehouse_main_chunk_0061,warehouse_aisle,1,0,0,1,0,5.6933,25.0,5.6933,0.0521,0.0059,0.0146,2.4774,0.7292,0.2239,0.0,1.4393,1.4393,0.032,0.2348,0.2766,9,5.7144,2.4311,0.2379,0.2722,0.0,1,0,0.0,0.3149,0,0,test
003100,3100,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,5.9825,25.0,5.9825,0.0521,0.1161,1.1299,2.5851,0.7708,0.1982,0.0,1.4393,1.4393,0.0,0.2277,0.2585,10,5.9996,2.5573,0.2295,0.2663,0.0,1,0,0.0,0.2543,0,0,train
003101,3101,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,5.9996,25.0,5.9996,0.0521,0.1057,1.117,2.8186,0.7812,0.1981,0.0,1.4393,1.4393,0.0291,0.2121,0.2462,10,6.016,2.5573,0.2295,0.2672,0.0,1,0,0.0,0.2543,0,0,train
003102,3102,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.016,25.0,6.016,0.0521,0.1159,1.0997,2.5573,0.7812,0.1977,0.0,1.4393,1.4393,0.0281,0.2295,0.2575,10,6.0462,2.6225,0.2252,0.2672,0.0,1,0,0.0,0.2181,0,0,train
003103,3103,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.0462,25.0,6.0462,0.0521,0.1464,1.1626,2.7742,0.7812,0.2027,0.0,1.4393,1.4393,0.0496,0.2151,0.2491,10,6.0596,2.6225,0.2252,0.2686,0.0,1,0,0.0,0.2181,0,0,train
003104,3104,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.0596,25.0,6.0596,0.0521,0.1661,1.1514,2.7647,0.7812,0.2042,0.0,1.4393,1.4393,0.0228,0.2157,0.2498,10,6.0712,2.6225,0.2252,0.2777,0.0,1,0,0.0,0.2181,0,0,train
003105,3105,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.0712,25.0,6.0712,0.0521,0.1848,1.1241,2.7524,0.7812,0.2088,0.0,1.4393,1.4393,0.0215,0.2165,0.2512,10,6.0839,2.6225,0.2252,0.2779,0.0,1,0,0.0,0.2181,0,0,train
003106,3106,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.0839,25.0,6.0839,0.0521,0.2082,1.0596,2.7085,0.7812,0.2125,0.0,1.4393,1.4393,0.0237,0.2194,0.2539,10,6.1104,2.6225,0.2252,0.2861,0.0,1,0,0.0,0.2181,0,0,train
003107,3107,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.1104,25.0,6.1104,0.0521,10.0,1.0971,2.6762,0.7812,0.2194,0.0,1.4393,1.4393,0.0403,0.2216,0.2567,10,6.1212,2.6225,0.2252,0.2861,0.0,1,0,0.0,0.2181,0,0,train
003108,3108,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.1212,25.0,6.1212,0.0521,10.0,1.0762,2.6517,0.7604,0.2222,0.0,1.4393,1.4393,0.016,0.2232,0.2624,10,3.9991,2.6038,0.2264,0.3185,0.0,1,1,0.5773,0.4101,1,1,train
003109,3109,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.1326,25.0,6.1326,0.0521,0.9539,1.0362,2.6369,0.75,0.2276,0.0,1.4393,1.4393,0.0154,0.2242,0.2663,10,3.9968,2.6038,0.2264,0.3185,0.0,1,1,0.5782,0.4104,1,1,train
003110,3110,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.1442,25.0,6.1442,0.0521,0.9127,1.0626,2.6338,0.7604,0.2339,0.0,1.4393,1.4393,0.0164,0.2244,0.2656,10,3.9936,2.6038,0.2264,0.3219,0.0,1,1,0.5794,0.4141,1,1,train
003111,3111,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.1566,25.0,6.1566,0.0521,0.9665,1.0553,2.6225,0.7604,0.2397,0.0,1.4393,1.4393,0.0145,0.2252,0.2672,10,3.9888,2.6038,0.2264,0.3222,0.0,1,1,0.5812,0.415,1,1,train
003112,3112,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.1682,25.0,6.1682,0.0521,0.8809,1.0464,2.6884,0.7812,0.2441,0.0,1.4393,1.4393,0.0137,0.2208,0.2611,10,3.9874,2.6038,0.2264,0.3232,0.0,1,1,0.5818,0.4162,1,1,train
003113,3113,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.1785,25.0,6.1785,0.0521,0.9402,1.0347,2.6872,0.75,0.2501,0.0,1.4393,1.4393,0.0107,0.2209,0.2686,10,3.9834,2.5645,0.229,0.3276,0.0,1,1,0.5833,0.4428,1,1,train
003114,3114,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.2027,25.0,6.2027,0.0521,0.9116,1.027,2.671,0.7188,0.2608,0.0,1.4393,1.4393,0.0243,0.2219,0.2777,10,3.9803,2.5524,0.2298,0.3322,0.0,1,1,0.5845,0.4545,1,1,train
003115,3115,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.2271,25.0,6.2271,0.0521,0.9196,1.0292,2.6428,0.7292,0.266,0.0,1.4393,1.4393,0.025,0.2238,0.2779,10,3.9765,2.5314,0.2312,0.3354,0.0,1,1,0.586,0.4698,1,1,train
003116,3116,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.2531,25.0,6.2531,0.0521,1.0143,1.0168,2.6441,0.6979,0.2762,0.0,1.4393,1.4393,0.0287,0.2237,0.2861,10,3.9725,2.5314,0.2312,0.3354,0.0,1,1,0.5875,0.4703,1,1,train
003117,3117,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,1,0,6.2665,25.0,6.2665,0.0521,0.3141,1.0256,2.6695,0.7083,0.2827,0.0,1.4393,1.4393,0.0155,0.222,0.2842,10,3.9689,2.5314,0.2312,0.3367,0.0,1,1,0.5889,0.472,1,1,train
003118,3118,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9991,25.0,5.1393,0.1042,10.0,1.0242,2.6038,0.7188,0.3255,0.0,3.7259,6.0126,0.0154,0.2264,0.3185,10,3.9655,2.5162,0.2323,0.3399,0.0,1,1,0.5902,0.4841,1,1,train
003119,3119,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9968,25.0,5.1449,0.1042,10.0,1.1149,2.6116,0.7396,0.3309,0.0,3.7259,6.0126,0.0159,0.2259,0.3151,10,3.9637,2.5162,0.2323,0.3399,0.0,1,1,0.5909,0.4843,1,1,train
003120,3120,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9936,25.0,5.1511,0.1042,0.4299,1.1094,2.6132,0.7083,0.3339,0.0,3.7259,6.0126,0.0188,0.2258,0.3219,10,3.9624,2.5162,0.2323,0.3399,0.0,1,1,0.5914,0.4845,1,1,train
003121,3121,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9888,25.0,5.1547,0.1042,10.0,1.1141,2.6217,0.7083,0.3372,0.0,3.7259,6.0126,0.0177,0.2252,0.3222,10,3.9597,2.5162,0.2323,0.3399,0.0,1,1,0.5924,0.4848,1,1,train
003122,3122,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9874,25.0,5.1618,0.1042,10.0,1.0965,2.6131,0.7083,0.3406,0.0,3.7259,6.0126,0.0191,0.2258,0.3232,10,3.9597,2.5162,0.2323,0.3429,0.0,1,1,0.5924,0.4878,1,1,train
003123,3123,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9834,25.0,5.1743,0.1042,10.0,1.1291,2.5645,0.7083,0.3517,0.0,3.7259,6.0126,0.037,0.229,0.3276,10,3.9597,2.5162,0.2323,0.3429,0.0,1,1,0.5924,0.4878,1,1,train
003124,3124,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9803,25.0,5.1811,0.1042,0.3448,1.1348,2.5524,0.6875,0.3517,0.0,3.7259,6.0126,0.022,0.2298,0.3322,10,3.9597,2.5162,0.2323,0.3472,0.0,1,1,0.5924,0.4921,1,1,train
003125,3125,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9765,25.0,5.1867,0.1042,0.3237,1.1439,2.5314,0.6875,0.3631,0.0,3.7259,6.0126,0.0212,0.2312,0.3354,10,3.9597,2.5162,0.2323,0.3472,0.0,1,1,0.5924,0.4921,1,1,train
003126,3126,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9725,25.0,5.1925,0.1042,0.319,1.1107,2.5463,0.6875,0.3664,0.0,3.7259,6.0126,0.0231,0.2302,0.3354,10,3.9597,2.5123,0.2325,0.3472,0.0,1,1,0.5924,0.4942,1,1,train
003127,3127,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9689,25.0,5.1986,0.1042,0.3358,1.0831,2.5335,0.6875,0.3697,0.0,3.7259,6.0126,0.0233,0.2311,0.3367,10,3.9597,2.5123,0.2325,0.3472,0.0,1,1,0.5924,0.4942,1,1,train
003128,3128,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9655,25.0,5.2053,0.1042,0.3373,1.0709,2.5162,0.6875,0.3822,0.0,3.7259,6.0126,0.0249,0.2323,0.3399,10,3.9597,2.5123,0.2325,0.3472,0.0,1,1,0.5924,0.4942,1,1,train
003129,3129,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9637,25.0,5.2129,0.1042,0.3349,1.0716,2.6344,0.6875,0.3883,0.0,3.7259,6.0126,0.0241,0.2244,0.336,10,3.9597,2.5123,0.2325,0.3472,0.0,1,1,0.5924,0.4942,1,1,train
003130,3130,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9624,25.0,5.2211,0.1042,0.3355,1.0732,2.6203,0.6875,0.3853,0.0,3.7259,6.0126,0.0239,0.2253,0.336,10,3.9597,2.5123,0.2325,0.3472,0.0,1,1,0.5924,0.4942,1,1,train
003131,3131,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9597,25.0,5.228,0.1042,10.0,1.0797,2.599,0.7083,0.3907,0.0,3.7259,6.0126,0.0241,0.2267,0.3339,10,3.9774,2.4807,0.2346,0.3472,0.0,1,1,0.5856,0.5097,1,1,train
003132,3132,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9774,25.0,5.262,0.1042,10.0,1.0722,2.5491,0.6771,0.3937,0.0,3.7259,6.0126,0.0553,0.2301,0.3429,10,3.9781,2.4675,0.2355,0.3472,0.0,1,1,0.5853,0.517,1,1,train
003133,3133,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.9781,25.0,5.2721,0.1042,10.0,1.0753,2.5643,0.6771,0.3946,0.0,3.7259,6.0126,0.0233,0.229,0.3424,10,3.9781,2.4571,0.2362,0.3472,0.0,1,1,0.5853,0.5228,1,1,train
003134,3134,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,2,0,0,1,1,3.979,25.0,5.2811,0.1042,10.0,1.0786,2.5478,0.6562,0.3944,0.0,3.7259,6.0126,0.021,0.2301,0.3472,10,3.9781,2.4368,0.2375,0.3159,0.0,1,1,0.5853,0.4961,1,1,train
003135,3135,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,0,1,3.9792,25.0,3.9792,0.0521,1.0532,1.0746,2.5502,0.6667,0.3585,0.0,6.0126,6.0126,0.025,0.23,0.3129,10,3.9781,2.4368,0.2375,0.3159,0.0,1,1,0.5853,0.4961,1,1,train
003136,3136,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,0,1,3.9781,25.0,3.9781,0.0521,10.0,1.0803,2.5123,0.6667,0.3476,0.0,6.0126,6.0126,0.0415,0.2325,0.3123,10,3.9811,2.4368,0.2375,0.3159,0.0,1,1,0.5842,0.4957,1,1,train
003137,3137,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,0,1,3.9811,25.0,3.9811,0.0521,1.0277,1.081,2.5969,0.6667,0.3451,0.0,6.0126,6.0126,0.0241,0.2269,0.3082,10,3.9833,2.4368,0.2375,0.3159,0.0,1,1,0.5833,0.4955,1,1,train
003138,3138,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,0,1,3.9833,25.0,3.9833,0.0521,1.0394,1.0773,2.5763,0.6458,0.3353,0.0,6.0126,6.0126,0.0462,0.2282,0.3113,10,3.9847,2.4368,0.2375,0.3159,0.0,1,1,0.5828,0.4953,1,1,train
003139,3139,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,0,1,3.9848,25.0,3.9848,0.0521,1.0075,1.0942,2.5544,0.625,0.3331,0.0,6.0126,6.0126,0.0273,0.2297,0.3159,10,3.9847,2.4368,0.2375,0.3147,0.0,1,1,0.5828,0.4941,1,1,train
003140,3140,warehouse_main,warehouse_main_chunk_0062,warehouse_aisle,1,0,0,0,1,3.985,25.0,3.985,0.0521,1.1545,1.0955,2.5304,0.6562,0.3268,0.0,6.0126,6.0126,0.0219,0.2313,0.3095,9,3.9847,2.4368,0.2375,0.3147,0.0,1,1,0.5828,0.4941,1,1,train
003150,3150,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.9972,25.0,3.9972,0.0521,10.0,1.1088,2.697,0.6875,0.2996,0.0,6.0126,6.0126,0.0,0.2202,0.2906,10,4.0032,2.4662,0.2356,0.311,0.0,1,1,0.5757,0.4786,1,1,val
003151,3151,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,4.0032,25.0,4.0032,0.0521,10.0,1.1108,2.6869,0.6667,0.3058,0.0,6.0126,6.0126,0.0145,0.2209,0.2964,10,4.0064,2.4412,0.2373,0.311,0.0,1,1,0.5745,0.4878,1,1,val
003152,3152,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,4.0064,25.0,4.0064,0.0521,0.8675,1.0976,2.7338,0.6875,0.3056,0.0,6.0126,6.0126,0.0079,0.2177,0.2902,10,4.0089,2.4412,0.2373,0.311,0.0,1,1,0.5735,0.4875,1,1,val
003153,3153,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,4.0089,25.0,4.0089,0.0521,10.0,1.094,2.7083,0.6979,0.3017,0.0,6.0126,6.0126,0.0098,0.2194,0.2884,10,4.0114,2.4412,0.2373,0.311,0.0,1,1,0.5725,0.4872,1,1,val
003154,3154,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,4.0114,25.0,4.0114,0.0521,10.0,1.0939,2.698,0.6979,0.3076,0.0,6.0126,6.0126,0.0066,0.2201,0.29,10,4.0193,2.4412,0.2373,0.311,0.0,1,1,0.5695,0.4863,1,1,val
003155,3155,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,4.0193,25.0,4.0193,0.0521,1.0033,1.0632,2.7116,0.6979,0.3015,0.0,6.0126,6.0126,0.0096,0.2192,0.2882,10,5.3645,2.4412,0.2373,0.311,0.0,1,0,0.0521,0.3311,0,0,val
003156,3156,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3651,25.0,5.3651,0.0521,0.9391,1.2872,2.5343,0.625,0.2866,0.0,1.5306,1.5306,0.0,0.231,0.3075,10,5.3645,2.4412,0.2373,0.311,0.0,1,0,0.0521,0.3311,0,0,val
003157,3157,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3652,25.0,5.3652,0.0521,0.9184,1.309,2.5199,0.6354,0.2822,0.0,1.5306,1.5306,0.0437,0.232,0.3052,10,5.3645,2.4412,0.2373,0.311,0.0,1,0,0.0521,0.3311,0,0,val
003158,3158,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.365,25.0,5.365,0.0521,0.9056,1.3179,2.4962,0.6146,0.2855,0.0,1.5306,1.5306,0.0455,0.2336,0.311,10,3.7425,2.4412,0.2373,0.3095,0.0,1,1,0.676,0.5172,1,1,val
003159,3159,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3652,25.0,5.3652,0.0521,0.9025,1.343,2.4874,0.625,0.2829,0.0,1.5306,1.5306,0.0444,0.2342,0.3088,10,3.7425,2.4397,0.2374,0.3095,0.0,1,1,0.676,0.5173,1,1,val
003160,3160,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3649,25.0,5.3649,0.0521,0.8846,1.3592,2.4662,0.6458,0.284,0.0,1.5306,1.5306,0.0442,0.2356,0.3058,10,3.7425,2.4397,0.2374,0.3095,0.0,1,1,0.676,0.5173,1,1,val
003161,3161,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3654,25.0,5.3654,0.0521,0.8727,1.3678,2.4412,0.6354,0.287,0.0,1.5306,1.5306,0.0439,0.2373,0.3095,10,3.7425,2.4397,0.2374,0.3036,0.0,1,1,0.676,0.5173,1,1,val
003162,3162,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3645,25.0,5.3645,0.0521,0.8539,1.3913,2.5283,0.6562,0.2857,0.0,1.5306,1.5306,0.0429,0.2314,0.3013,10,3.7425,2.4397,0.2374,0.3036,0.0,1,1,0.676,0.5173,1,1,val
003163,3163,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3649,25.0,5.3649,0.0521,0.8408,1.4113,2.5669,0.6562,0.2865,0.0,1.5306,1.5306,0.0407,0.2289,0.2998,10,3.7425,2.4231,0.3885,0.3505,0.0,1,1,0.676,0.6837,2,1,val
003164,3164,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3654,25.0,5.3654,0.0521,0.826,1.4249,2.5432,0.6562,0.2855,0.0,1.5306,1.5306,0.0396,0.2305,0.3006,10,3.7425,2.4231,0.3885,0.3505,0.0,1,1,0.676,0.6837,2,1,val
003165,3165,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3664,25.0,5.3664,0.0521,0.8103,1.4416,2.5461,0.6458,0.2863,0.0,1.5306,1.5306,0.04,0.2303,0.3028,10,3.7425,2.4231,0.3885,0.3505,0.0,1,1,0.676,0.6837,2,1,val
003166,3166,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3667,25.0,5.3667,0.0521,0.7957,1.4494,2.5338,0.6458,0.2874,0.0,1.5306,1.5306,0.0396,0.2311,0.3035,10,3.7425,2.4231,0.3885,0.3505,0.0,1,1,0.676,0.6837,2,1,val
003167,3167,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,1,0,5.3689,25.0,5.3689,0.0521,0.7866,1.4601,2.5209,0.6458,0.2848,0.0,1.5306,1.5306,0.0387,0.2319,0.3036,10,3.7425,2.4231,0.3885,0.3505,0.0,1,1,0.676,0.6837,2,1,val
003168,3168,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.7425,25.0,3.7425,0.0521,0.6334,1.5962,2.4848,0.6667,0.2781,0.0,6.0126,6.0126,0.0,0.2343,0.2996,10,3.7516,2.4231,0.3885,0.3505,0.0,1,1,0.6725,0.6827,2,1,val
003169,3169,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.7516,25.0,3.7516,0.0521,0.6313,1.585,2.4397,0.6771,0.2735,0.0,6.0126,6.0126,0.0166,0.2374,0.2986,10,3.7612,2.4231,0.3885,0.3505,0.0,1,1,0.6688,0.6815,2,1,val
003170,3170,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.7612,25.0,3.7612,0.0521,0.6304,1.6291,2.8161,0.6979,0.2712,0.0,6.0126,6.0126,0.0167,0.2123,0.2776,10,3.7698,2.4231,0.3885,0.3505,0.0,1,1,0.6655,0.6806,2,1,val
003171,3171,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.7698,25.0,3.7698,0.0521,0.6266,1.6003,2.8254,0.6979,0.2722,0.0,6.0126,6.0126,0.0132,0.2116,0.2774,10,3.7778,2.4231,0.3885,0.3505,0.0,1,1,0.6624,0.6796,1,1,val
003172,3172,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.7778,25.0,3.7778,0.0521,0.6227,1.6011,2.8419,0.6875,0.2709,0.0,6.0126,6.0126,0.0133,0.2105,0.2785,10,3.7877,2.4231,0.3885,0.3505,0.0,1,1,0.6586,0.6785,1,1,val
003173,3173,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,2,0,0,0,2,3.7877,25.0,4.593,0.1042,0.6272,1.5893,2.4231,0.6875,0.3023,0.0,3.0707,6.0126,3.7448,0.3885,0.3505,10,3.798,2.4486,0.2368,0.2986,0.0,1,1,0.6546,0.5104,1,1,val
003174,3174,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.798,25.0,3.798,0.0521,0.6291,1.5974,2.4616,0.6875,0.2673,0.0,6.0126,6.0126,0.0127,0.2359,0.2943,10,3.8061,2.4486,0.2368,0.3001,0.0,1,1,0.6515,0.5094,1,1,val
003175,3175,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8061,25.0,3.8061,0.0521,0.6334,1.6187,2.8266,0.7083,0.2677,0.0,6.0126,6.0126,0.0088,0.2116,0.2744,10,3.8147,2.4486,0.2368,0.3004,0.0,1,1,0.6482,0.5085,1,1,val
003176,3176,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8147,25.0,3.8147,0.0521,0.6391,1.5955,2.472,0.6875,0.2777,0.0,6.0126,6.0126,0.0086,0.2352,0.2959,10,3.8259,2.4486,0.2368,0.3004,0.0,1,1,0.6439,0.5072,1,1,val
003177,3177,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8259,25.0,3.8259,0.0521,0.6483,1.6011,2.8149,0.6979,0.2827,0.0,6.0126,6.0126,0.0115,0.2123,0.28,10,3.8347,2.4486,0.2368,0.3004,0.0,1,1,0.6405,0.5062,1,1,val
003178,3178,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8347,25.0,3.8347,0.0521,0.6533,1.5835,2.4637,0.6875,0.2785,0.0,6.0126,6.0126,0.01,0.2358,0.2964,10,3.8446,2.4486,0.2368,0.3004,0.0,1,1,0.6367,0.505,1,1,val
003179,3179,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8446,25.0,3.8446,0.0521,0.6714,1.5657,2.463,0.6875,0.2805,0.0,6.0126,6.0126,0.0115,0.2358,0.2969,10,3.8449,2.4486,0.2368,0.3004,0.0,1,1,0.6366,0.505,1,1,val
003180,3180,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8449,25.0,3.8449,0.0521,0.6825,1.5497,2.4486,0.6771,0.2723,0.0,6.0126,6.0126,0.0062,0.2368,0.2979,10,3.853,2.4837,0.2344,0.3004,0.0,1,1,0.6335,0.4852,1,1,val
003181,3181,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.853,25.0,3.853,0.0521,0.6969,1.5354,2.4837,0.6771,0.266,0.0,6.0126,6.0126,0.017,0.2344,0.2952,10,3.8615,2.4847,0.2344,0.3004,0.0,1,1,0.6302,0.4837,1,1,val
003182,3182,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8615,25.0,3.8615,0.0521,0.7152,1.506,2.4857,0.6771,0.2651,0.0,6.0126,6.0126,0.0171,0.2343,0.2949,10,3.8696,2.4484,0.2368,0.3004,0.0,1,1,0.6271,0.5021,1,1,val
003183,3183,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8696,25.0,3.8696,0.0521,0.094,1.4953,2.5022,0.6562,0.2662,0.0,6.0126,6.0126,0.0186,0.2332,0.2986,10,3.8772,2.4484,0.2368,0.3045,0.0,1,1,0.6242,0.5012,1,1,val
003184,3184,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8772,25.0,3.8772,0.0521,0.0728,1.466,2.5082,0.6458,0.2649,0.0,6.0126,6.0126,0.0205,0.2328,0.3001,10,3.8856,2.4484,0.2368,0.3045,0.0,1,1,0.6209,0.5003,1,1,val
003185,3185,warehouse_main,warehouse_main_chunk_0063,warehouse_aisle,1,0,0,0,1,3.8856,25.0,3.8856,0.0521,0.0855,1.4538,2.5083,0.6458,0.2662,0.0,6.0126,6.0126,0.0193,0.2328,0.3004,10,3.8948,2.4385,0.2374,0.3055,0.0,1,1,0.6174,0.4997,1,1,val
